UserType,DemoInfo,Distribution
0,1,88
0,2,5
0,3,3
0,4,1
0,5,0
0,6,0
0,7,0
0,8,0
1,1,83
1,2,8
1,3,4
1,4,1
1,5,0
1,6,1
1,7,0
1,8,0
2,1,79
2,2,8
2,3,7
2,4,2
2,5,0
2,6,0
2,7,0
2,8,0
3,1,68
3,2,12
3,3,12
3,4,2
3,5,5
3,6,0
3,7,0
3,8,0
