UserType,DemoInfo,Distribution
0,1,21
0,2,19
0,3,14
0,4,11
0,5,9
0,6,11
0,7,11
1,1,12
1,2,16
1,3,14
1,4,12
1,5,11
1,6,15
1,7,16
2,1,29
2,2,22
2,3,14
2,4,9
2,5,6
2,6,9
2,7,7
3,1,28
3,2,25
3,3,15
3,4,10
3,5,6
3,6,7
3,7,5
