UserType,DemoInfo,Distribution
0,1,88
0,2,5
0,3,3
0,4,1
0,5,0
0,6,0
0,7,0
0,8,0
1,1,85
1,2,6
1,3,4
1,4,1
1,5,0
1,6,0
1,7,0
1,8,0
2,1,75
2,2,10
2,3,8
2,4,2
2,5,1
2,6,1
2,7,0
2,8,0
3,1,67
3,2,13
3,3,11
3,4,3
3,5,1
3,6,0
3,7,1
3,8,1
