UserType,DemoInfo,Distribution
0,1,0.08581959802489741
0,2,0.21785242367341262
0,3,0.3111482022393769
0,4,0.2680297656304333
1,1,0.009075735447527645
1,2,0.025001738646637458
1,3,0.04169274636622853
1,4,0.03404270116141595
2,1,0.0003825022602406287
2,2,0.0011475067807218862
2,3,0.002121148897698032
2,4,0.00107796091522359
3,1,0.00020863759649488838
3,2,0.0007997774532304055
3,3,0.0008345503859795535
3,4,0.0007650045204812574
