UserType,DemoInfo,Distribution
0,1,0.7964740246192363
0,2,0.0009388691842269978
0,3,0.00024341052924403643
0,4,0.0003477293274914806
1,1,0.1684400862368732
1,2,0.00024341052924403643
1,3,0.00010431879824744419
1,4,3.4772932749148066e-05
2,1,0.02409764239515961
2,2,0.00013909173099659226
2,3,6.954586549829613e-05
3,1,0.00879755198553446
3,2,6.954586549829613e-05
