UserType,DemoInfo,Distribution
0,1,0.9650532025871063
0,2,0.0013213714444676263
0,3,0.0003477293274914806
0,4,0.0003477293274914806
1,1,0.03014813269351137
1,2,6.954586549829613e-05
1,3,6.954586549829613e-05
1,4,3.4772932749148066e-05
2,1,0.0014952361082133667
3,1,0.0011127338479727381
