UserType,DemoInfo,Distribution
0,1,0.08369844912719938
0,2,0.21138465818207108
0,3,0.3023506502538424
0,4,0.26663884832046736
1,1,0.004172751929897768
1,2,0.017525558105570625
1,3,0.028965852980040337
1,4,0.02531469504137979
2,1,0.005285485777870505
2,2,0.010849155017734195
2,3,0.01728214757632659
2,4,0.0089714166492802
3,1,0.00232978649419292
3,2,0.005042075248626469
3,3,0.007197997079073649
3,4,0.0029904722164267334
