UserType,DemoInfo,Distribution
0,1,0.4497878851102302
0,2,0.000521593991237221
0,3,6.954586549829613e-05
0,4,0.0001738646637457403
1,1,0.34870296960845676
1,2,0.00031295639474233255
1,3,0.0001738646637457403
1,4,0.00013909173099659226
2,1,0.07629181445163086
2,2,0.00024341052924403643
2,3,6.954586549829613e-05
2,4,3.4772932749148066e-05
3,1,0.12302663606648585
3,2,0.00031295639474233255
3,3,0.00010431879824744419
3,4,3.4772932749148066e-05
