UserType,DemoInfo,Distribution
0,1,0.8809722511996662
0,2,0.001182279713471034
0,3,0.0003825022602406287
0,4,0.00031295639474233255
1,1,0.10949996522706724
1,2,0.00020863759649488838
1,3,3.4772932749148066e-05
1,4,6.954586549829613e-05
2,1,0.004729118853884136
3,1,0.0026079699561861046
