UserType,DemoInfo,Distribution
0,1,0.6003894568467905
0,2,0.19319841435426663
0,3,0.004416162459141804
1,1,0.13488420613394533
1,2,0.03289519438069407
1,3,0.001043187982474442
2,1,0.01637805132484874
2,2,0.0077195910703108704
2,3,0.00020863759649488838
3,1,0.005737533903609431
3,2,0.0030600180819250295
3,3,6.954586549829613e-05
