UserType,DemoInfo,Distribution
0,1,0.9320536894081647
0,2,0.00107796091522359
0,3,0.00041727519298977677
0,4,0.0003825022602406287
1,1,0.02781834619931845
1,2,6.954586549829613e-05
2,1,0.02687947701509145
2,2,0.00024341052924403643
3,1,0.011057792614229085
