UserType,DemoInfo,Distribution
0,1,0.7106891995270881
0,2,0.21802628833715837
0,3,0.005215939912372209
1,1,0.02114194311148202
1,2,0.006537311356839836
1,3,0.00020863759649488838
2,1,0.018394881424299327
2,2,0.008554141456290423
2,3,0.0001738646637457403
3,1,0.007163224146324501
3,2,0.003755476736907991
3,3,0.00013909173099659226
